application,dependency_id,library,version,vulnerability_score,license_score,maintenance_score,dependency_depth_score,final_risk_score,final_risk_level,explanation
DevToolkit,DEP-0342,bouncycastle-bcprov,3.4.8,0.0,0.0,40.0,50.0,13.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Unlicense is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Transitive; dependency depth score is 50.
DevToolkit,DEP-0343,aiohttp,2.2.8,82.0,0.0,0.0,50.0,41.9,Medium,Highest matched CVSS is 8.2; vulnerability severity score is 82.0. License status is Compatible; license score is 0. Dual-MIT/Commercial is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Transitive; dependency depth score is 50.
DevToolkit,DEP-0344,gunicorn,3.0.7,0.0,75.0,40.0,50.0,31.75,Medium,No matched vulnerabilities; vulnerability severity score is 0. License status is Unknown; license score is 75. The dependency license is unknown or has no verified license grant. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Transitive; dependency depth score is 50.
DevToolkit,DEP-0345,click,4.12.2,0.0,0.0,0.0,50.0,5.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. MIT is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Transitive; dependency depth score is 50.
DevToolkit,DEP-0346,pydantic,3.6.6,0.0,0.0,40.0,50.0,13.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Dual-MIT/Commercial is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Transitive; dependency depth score is 50.
DevToolkit,DEP-0347,uvicorn,1.4.8,0.0,0.0,40.0,50.0,13.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-3-Clause is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Transitive; dependency depth score is 50.
DevToolkit,DEP-0348,pyyaml,4.11.5,0.0,0.0,40.0,50.0,13.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-3-Clause is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Transitive; dependency depth score is 50.
DevToolkit,DEP-0349,black,3.6.2,0.0,0.0,100.0,50.0,25.0,Medium,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Apache-2.0 is permitted by the Proprietary application policy. Maintenance status is Unmaintained; maintenance score is 100. Dependency is Transitive; dependency depth score is 50.
DevToolkit,DEP-0350,jinja2,2.0.0,0.0,0.0,40.0,50.0,13.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-2-Clause is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Transitive; dependency depth score is 50.
ComplianceEngine,DEP-0351,aws-sdk-s3,4.14.7,0.0,0.0,70.0,25.0,16.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. ISC is permitted by the Proprietary application policy. Maintenance status is Outdated; maintenance score is 70. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0352,mockito-core,5.11.1,0.0,0.0,0.0,25.0,2.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. ISC is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0353,guava,3.9.7,0.0,100.0,100.0,25.0,47.5,Medium,No matched vulnerabilities; vulnerability severity score is 0. License status is Incompatible; license score is 100. GPL-2.0 is not compatible with the Proprietary application policy. Maintenance status is Unmaintained; maintenance score is 100. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0354,mysql-connector-java,2.15.0,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-3-Clause is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0355,tomcat-embed-core,5.4.2,0.0,0.0,70.0,25.0,16.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-3-Clause is permitted by the Proprietary application policy. Maintenance status is Outdated; maintenance score is 70. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0356,lettuce-core,4.10.8,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-2-Clause is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0357,jedis,1.6.9,11.0,0.0,0.0,25.0,7.45,Low,Highest matched CVSS is 1.1; vulnerability severity score is 11.0. License status is Compatible; license score is 0. ISC is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0358,postgresql-jdbc,3.6.3,0.0,0.0,0.0,25.0,2.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. MIT is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0359,spring-security-core,4.0.8,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. MIT is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0360,mocha,2.9.6,0.0,0.0,100.0,25.0,22.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Apache-2.0 is permitted by the Proprietary application policy. Maintenance status is Unmaintained; maintenance score is 100. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0361,commons-collections4,1.10.2,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Dual-MIT/Commercial is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0362,commander,5.7.7,0.0,0.0,100.0,25.0,22.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-2-Clause is permitted by the Proprietary application policy. Maintenance status is Unmaintained; maintenance score is 100. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0363,boto3,1.8.8,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. ISC is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0364,logback-classic,3.5.3,0.0,0.0,100.0,25.0,22.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-3-Clause is permitted by the Proprietary application policy. Maintenance status is Unmaintained; maintenance score is 100. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0365,hibernate-core,3.6.9,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. ISC is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0366,bouncycastle-bcprov,2.8.6,6.0,0.0,0.0,25.0,5.2,Low,Highest matched CVSS is 0.6; vulnerability severity score is 6.0. License status is Compatible; license score is 0. Unlicense is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0367,log4j-api,4.8.3,63.0,0.0,40.0,25.0,38.85,Medium,Highest matched CVSS is 6.3; vulnerability severity score is 63.0. License status is Compatible; license score is 0. ISC is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0368,h2-database,4.15.6,0.0,0.0,0.0,25.0,2.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. MIT is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0369,spring-boot-starter,3.12.2,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. MIT is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0370,netty-handler,3.6.1,0.0,0.0,0.0,25.0,2.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Apache-2.0 is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0371,commons-codec,1.4.1,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. ISC is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0372,spring-web,1.8.10,0.0,0.0,0.0,25.0,2.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Unlicense is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0373,junit-jupiter,3.13.6,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-2-Clause is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0374,grpc-core,4.6.5,0.0,0.0,0.0,25.0,2.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. LGPL-3.0 is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0375,commons-io,4.0.9,0.0,0.0,100.0,25.0,22.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Apache-2.0 is permitted by the Proprietary application policy. Maintenance status is Unmaintained; maintenance score is 100. Dependency is Direct; dependency depth score is 25.
